Country_code_A3,Name,Year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
MMR,Myanmar,2017,SO2,16.61061535979067,12.910412051144894,12.282763251188927,9.055470278089986,7.7295802249077346,6.6370849784286445,6.820364652698045,6.709038516645769,7.050544626379888,8.32942326793164,10.402915029651135,14.34572229572069
MMR,Myanmar,2018,SO2,17.742179983058705,13.426641247239102,11.80616833138718,9.235948962183814,7.899139900991785,6.837220035511249,7.098380971261878,7.003250625514527,7.359855232285786,8.96259812079387,11.963858325380064,13.77831935504915
MMR,Myanmar,2019,SO2,18.60735744602868,14.233480101493729,13.111669154258744,10.154392509032084,8.711931069226466,7.614130511371864,8.171030579435476,8.007791166785141,8.31174757449066,9.502420300278965,10.977150833249716,17.67758877002118
MMR,Myanmar,2020,SO2,18.539675634764574,14.813021800819508,11.988169530939372,9.830787954689736,8.416713091501572,7.246458849647222,7.7951023881262,7.674636010338029,7.724959826024966,8.626636797968242,11.402179710921551,15.28327199373006
MMR,Myanmar,2021,SO2,18.674219106540598,15.199874868621746,12.331160026928103,9.990210757102805,8.667787907257622,7.506466312254794,8.097344182469461,8.029505856689312,8.117877406777628,9.104259067842866,11.708646632918638,16.4884320742182
MMR,Myanmar,2022,SO2,19.361685845481205,17.878592211485223,11.502850903006095,10.03269211637648,8.606927394992729,7.576984175879632,8.075556560032298,7.931379645112592,8.118637431449452,9.401486906158587,11.844659122095972,14.479748055415154
PAK,Pakistan,2008,SO2,84.0786700069631,79.21444531841254,70.8699303994159,65.0717322154424,66.44637265327397,67.49682289208113,70.91749414838343,71.38537841077158,69.36701897192854,69.69134619332327,73.77501505537086,77.65052876296407
PAK,Pakistan,2009,SO2,94.06523630868806,83.59766180027086,82.74324183702655,72.31523258556301,70.02398732601897,74.7999781354852,80.39343294254705,80.47770395053317,74.0794742997543,80.64908114113254,80.74358554409595,92.57230025773188
PAK,Pakistan,2010,SO2,84.95835993346287,74.55843738351487,71.3694272640357,64.51154410711364,67.35055936621373,72.55617737013553,79.75004322784521,82.78599962874571,76.23561291115725,79.29440511542121,78.51886454241277,95.53093885440892
PAK,Pakistan,2011,SO2,89.35775521816107,78.45649990397979,76.06291420960014,63.4501971380879,58.68085074219835,61.33157318389822,72.81990302082868,71.71669756731316,70.88010564881908,74.16393709040334,74.92218003597188,91.70842040284931
PAK,Pakistan,2012,SO2,89.95192635176996,77.66878911698024,75.63072662349121,56.19027432901617,61.38148751543312,69.61374758948807,78.8008796740977,74.52159817894119,75.72159342836811,72.894263450807,77.21927795275818,85.09705316042688
PAK,Pakistan,2013,SO2,96.25445205025171,80.60026213486232,78.80688455114353,69.93350052225921,74.78187451802825,80.88971758855952,85.7168651812493,79.73702563476246,83.7705249745855,80.68648002374731,90.82642722995458,95.22183062513426
PAK,Pakistan,2014,SO2,96.09258976926827,84.79075072851546,83.93142920598801,77.32627287553936,78.57016108220326,76.28440281398605,81.30915297754458,84.8449123402728,81.47312897347841,77.66332909864202,88.61146672468247,98.9915195773148
PAK,Pakistan,2015,SO2,97.22909570558403,85.76132849919098,83.64030538881741,65.06872522221458,68.43138896680382,67.94679722452992,73.29076082388114,79.70546329250415,75.62883354944678,78.81454576412905,84.83780822495527,102.35376539901746
PAK,Pakistan,2016,SO2,190.83121936765252,63.66747299400508,52.58087134953726,56.84736086800851,49.10110612798256,43.202017076003195,43.466941610845396,43.48483011413117,42.38602444521147,46.96680936163044,103.94889705086487,325.1611286944196
PAK,Pakistan,2017,SO2,277.45951283453905,145.9501876317117,61.531412550030915,51.486594206130725,50.21143808197096,49.99419145466482,49.351251021777095,46.421633323306374,48.032945747153235,56.845678500015374,65.1451420125517,70.23628821079049
PAK,Pakistan,2018,SO2,150.7100222852653,89.62369926479612,49.290817065405896,42.68554025687267,41.00303126346315,40.84611555226868,40.319882052675695,37.69866956938028,39.57093251300017,47.57802264768132,53.01622357600659,60.26034621868579
PAK,Pakistan,2019,SO2,166.38582437055675,101.83295828176907,59.0036286986578,47.17498815005462,46.11698724383456,48.02750128069724,49.45596388234943,46.84550894655956,47.15751039676304,54.44616697137445,61.86651764631279,67.90393112034658
PAK,Pakistan,2020,SO2,167.3971045568397,97.66827926184727,57.78825120635132,47.3710653343168,45.565672328457694,47.413346401913806,49.2021860386511,46.42508205610399,47.2910889841879,54.956357058942174,61.802250972991935,66.91682440157591
PAK,Pakistan,2021,SO2,191.66893929516948,108.96473273955907,61.7477330128817,52.7656816147682,50.84923515212106,52.785351202955475,54.75340628060661,51.92636975314663,52.159396791474826,61.13333716837559,68.30761795377371,74.79974074619992
PAK,Pakistan,2022,SO2,182.97875771194697,106.38543175885415,56.90603917101076,48.1853030709182,47.02494162708844,49.1247245441965,50.43490774537821,47.97049690122422,48.533221916882944,56.54872262886454,63.19550962190852,69.78865093124737
TJK,Tajikistan,2008,SO2,2.086978575656134,1.7484475512238649,1.2737820349920037,1.0889358045708446,0.8478278844743744,0.5879970332352303,0.5053337460934908,0.5194261139576605,0.7207876740086498,1.0885262871801393,1.4581744238832708,1.6935390228079927
TJK,Tajikistan,2009,SO2,1.736397481435382,1.469459346153112,1.3479437447226326,1.159227181706623,0.9590906161890049,0.7872982971134338,0.6176746113284577,0.5355199355095008,0.7173258305867127,1.1196256919882805,1.4917946810922096,1.732119915873755
