Country_code_A3,country,year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,population,Jan_kg_per_person,Feb_kg_per_person,Mar_kg_per_person,Apr_kg_per_person,May_kg_per_person,Jun_kg_per_person,Jul_kg_per_person,Aug_kg_per_person,Sep_kg_per_person,Oct_kg_per_person,Nov_kg_per_person,Dec_kg_per_person
MMR,Myanmar,2009,NOx,11.294315745832336,9.987538991263827,13.022683910497465,13.960146991779338,10.451746426927471,7.317228132399428,6.115552774991816,6.694448794345239,10.94061894690272,13.983565015344665,12.399825463650496,12.528239952789692,48660459,0.23210458713166546,0.2052495844986548,0.26762353208582484,0.286888929505974,0.2147893102884104,0.1503731835410642,0.1256780741626752,0.13757471532163804,0.22483591753424934,0.28737018315722557,0.25482343813588965,0.2574624286382028
MMR,Myanmar,2010,NOx,11.53979065666894,10.669509068507312,12.92180885172658,14.33496139726345,10.747143706722294,7.591250010241327,6.3863285135294285,6.912080778236417,11.193579231543282,14.231067644091484,12.769220120299206,12.576908377406834,49024382,0.2353888042213146,0.21763678874131065,0.2635792298560047,0.29240473438835907,0.21922038113039946,0.1548464192825792,0.1302684144703635,0.14099271620061252,0.22832677893916709,0.29028550822102117,0.2604667228706566,0.25654394536593716
MMR,Myanmar,2011,NOx,11.92604718405449,10.60582684803647,12.980575836251882,13.815462276352475,10.402067943962331,7.456812722345784,6.382042297924162,6.867353858037002,10.77082553891101,13.77333428902238,13.00293332018192,11.52503970689152,49419820,0.24132113763373664,0.2146067478197304,0.26265931029801165,0.2795530675011053,0.21048372786388805,0.1508870878596034,0.1291393270538857,0.1389595077043381,0.2179454627497836,0.27870061625117976,0.2631117094352412,0.2332068329445862
MMR,Myanmar,2012,NOx,13.264187345319364,11.683699901533895,13.771248924192012,14.548900684973924,11.154989412922566,8.358770252253578,7.2829494957440915,7.692858371504453,11.524642620623876,14.565943723452468,12.858948526454816,13.26899607129781,49837446,0.2661490186579658,0.23443616877024348,0.27632332772815066,0.2919270920298348,0.22382746926723665,0.16772067838816576,0.1461340835111031,0.1543590008907048,0.2312446472602925,0.29226906457952256,0.2580178070612771,0.266245506868426
MMR,Myanmar,2013,NOx,13.950972425474088,11.100994935787034,13.96954407629397,14.958724891997138,11.728114537321808,8.759626257679455,7.68700677305079,8.102528110568928,11.991533838493805,15.02264400433716,13.708179310814064,14.9900381400328,50262658,0.27756137420098415,0.220859687440068,0.27793086621670443,0.2976110991184974,0.23333653658590456,0.1742770200827711,0.15293673432572527,0.16120373320823836,0.23857739155963073,0.29888280091230274,0.27273088722872685,0.29823409140107154
MMR,Myanmar,2014,NOx,14.97918856760849,13.44234036544472,15.36291485629464,15.982347821725966,12.683480739541755,9.77165674218587,8.709080208729944,9.122291343682296,12.966011023271973,16.14974759378045,15.00099429238234,14.622236889271802,50681634,0.2955545704704093,0.2652309979872535,0.30312587901752813,0.3153479191638921,0.2502579285336727,0.1928046901997254,0.17183897837094092,0.1799920528150749,0.2558325373501567,0.3186508863108173,0.2959848195182961,0.28851155211909313
MMR,Myanmar,2015,NOx,15.27064818722432,14.575700254023332,15.80094865650779,16.669163553376578,13.197681629574111,10.412903045455126,9.387762137052896,9.686392814646172,13.49267814893212,16.80045533179048,15.49566298181832,15.755794461947252,51089056,0.29890253183038495,0.28529985470906594,0.3092824548668073,0.3262766012622464,0.25832698160588663,0.20381866217013533,0.18375289880190573,0.18959819525039126,0.264101144263306,0.3288464623771964,0.30330689574335296,0.3083986218486255
MMR,Myanmar,2016,NOx,18.392947477176502,14.08540382077093,15.714846683110864,16.22822416968528,12.919169120652407,9.764321965512696,8.59167200026632,9.186853553078867,12.968884460409855,15.96453433525028,15.423229022571686,14.872519066639786,51495696,0.35717446128267694,0.2735258461361689,0.30516815780314654,0.3151374858529008,0.2508786194607877,0.18961433137077507,0.16684252602909413,0.17840041531002646,0.25184404654730475,0.31001686694845876,0.29950520568887323,0.28881091473430687
MMR,Myanmar,2017,NOx,19.675508218701182,17.157879569169886,19.83516673582516,19.15359875934693,15.577609615898444,12.350439246638768,11.309728979805971,11.888741923124655,15.554520908271884,18.70856079586177,18.035121554780748,18.52128795136129,51894938,0.37914118364880184,0.33062722936811073,0.3822177557245595,0.3690841438012111,0.30017589800181366,0.23798928609643522,0.21793510919708528,0.2290925161742106,0.29973098548208854,0.3605083947852828,0.34753142117215263,0.3568997028450307
MMR,Myanmar,2018,NOx,20.67881478195225,17.81337737866363,19.871006675779743,19.80791305375931,16.208396230903574,12.95318450283397,11.92558481005717,12.52114292890748,16.302966183157498,19.70601894312356,19.61849571620875,18.42517372115896,52272247,0.395598352256643,0.34078078523511013,0.3801444899772482,0.37893747046610243,0.3100765159550836,0.24780232812325764,0.22814371859807692,0.23953710903048572,0.31188569688151146,0.3769881739180556,0.37531380114975255,0.3524848228001172
